-1.5388037,9.076087,33.719006
11.101503,25.421848,3.7032456
-30.795294,-27.809082,-3.7317483
19.181162,-6.5608435,-9.012663
-15.681668,-9.640358,-3.5855038
6.149468,-31.784405,-23.268063
13.342947,19.36879,-12.684168
-4.906049,-11.042354,25.064465
17.40673,10.784038,2.160276
-32.587612,-18.935139,-6.778032
13.485874,32.67719,-12.437883
-24.065556,-6.5836344,-19.436983
3.9583046,12.605095,28.842087
1.903329,22.413116,-26.894487
0.7509513,9.868004,14.261214
-5.012348,-18.481972,3.9277558
-29.996977,1.07035,-0.6107162
4.077392,-22.241056,-17.171814
-7.2451615,-5.563975,6.117246
-36.491825,4.650839,-15.084337
14.50592,20.667824,4.969671
39.128517,5.044838,18.910492
-34.135506,11.480106,7.9931083
10.167759,22.201765,15.162041
2.0229328,8.579749,-25.2844
-17.35529,2.0857651,-3.925328
1.3697549,-14.720394,13.766969
13.241035,-17.74593,11.163726
-26.15881,-26.769716,12.942081
8.579974,4.418959,27.452076
20.523214,3.551824,-6.7353387
18.7487,34.243526,1.9222852
27.25834,-21.19416,19.874815
25.412615,7.423953,-6.655394
-25.985844,9.857437,-5.9755645
14.583527,31.151958,-8.286785
37.06742,13.88393,13.009805
8.134816,10.036944,-17.424356
21.610298,10.410086,33.10075
-32.323532,4.147969,0.0085109165
-35.3435,1.1234783,0.49229112
17.076006,8.563903,-17.71009
-7.9597707,-19.114424,4.8168945
-8.151766,0.66951865,17.363415
4.7518563,25.874218,-2.753248
-14.275499,-4.1812716,-1.2996056
6.1201434,-30.659538,-21.61009
-15.267318,-31.050322,1.5380129
-0.64312965,-30.492964,1.1501478
-16.224941,24.395555,-1.3742961
-5.125731,10.775997,4.107534
7.186129,-21.413975,-9.511922
-8.573484,-8.808762,9.620042
-25.80296,16.701996,-4.5290937
-14.359471,-5.455235,14.190366
-3.6268158,-22.258291,2.1348417
-24.917603,-21.55732,-5.3252807
-3.008994,-13.208079,-10.302815
5.955954,22.10198,3.6302423
-21.77554,25.213531,4.0674157
-26.759909,-7.6924496,-1.2815628
-28.96053,7.5944133,-4.542743
38.059155,2.656856,4.8493257
32.152702,-13.105363,15.408749
-3.2463758,11.227276,35.030598
-10.683842,-15.687335,9.995971
-15.354257,-10.279175,-15.1727495
14.445514,17.106905,-9.218675
18.330238,-10.900612,12.102756
22.906832,-10.059257,35.663578
-26.160864,-18.82304,-24.610458
-5.2226715,-34.909554,-2.2146525
6.9179344,-21.759039,-18.01953
-14.079933,24.204857,-2.5592353
-40.150017,0.83899003,5.6391153
-1.6191037,1.8675693,-13.618162
0.07978732,-24.573475,-29.77657
6.3101797,27.784143,1.4545937
-7.733018,32.5913,7.364226
-13.6729555,2.129967,3.2904665
-3.668678,-15.607234,21.925648
24.573177,-14.652196,28.661755
-14.355912,8.517128,19.635864
-35.42084,-20.878345,-17.434488
-19.729856,24.851131,7.7352304
-0.16810131,-10.334877,32.147644
10.329296,8.020483,3.4486656
24.691978,-18.062756,-9.920195
-19.015144,0.87892973,10.965408
-1.5968305,-34.601257,13.319701
-31.555006,-3.719355,-7.582175
25.006205,-21.18512,12.142431
-6.6200213,-34.959885,-17.873144
-6.683263,-27.332754,-25.118544
3.556877,-12.708519,18.666851
-21.156845,2.2918782,-2.055174
18.491749,-9.924294,10.211518
-19.62811,2.578984,-20.876556
-37.706192,-17.486732,-4.240192
12.293126,23.083385,8.499353
-27.275269,0.34639108,-0.97847897
-21.478783,10.620501,-2.6779873
8.526111,-9.418209,27.95727
21.945354,26.24421,10.057922
7.5026746,-11.76036,12.049057
-10.941231,6.3772583,-19.852516
7.3682427,15.406591,8.747385
-35.77724,-7.9331026,13.626518
3.420892,0.36574146,4.8389115
-18.799833,4.772979,-27.492043
7.9528937,-24.024887,-6.34372
-13.457397,-12.83575,-12.006233
10.014166,33.739918,14.619431
-20.593534,-9.247587,0.57041407
5.2670684,-9.923296,-26.588959
10.359724,14.208036,13.132003
-24.747604,10.741013,0.779258
16.33182,30.657246,23.002125
0.31252187,-27.562075,4.169711
-28.998623,6.6667404,-0.44616032
-12.740824,5.598298,11.34398
31.844416,-0.46681437,-2.671683
25.93713,12.847176,6.387396
0.22648507,18.523764,37.146202
24.9325,10.0663805,26.121283
5.8101373,-0.42609286,14.980811
14.517199,27.635004,-12.870468
-16.497196,-27.341862,-19.654371
0.25413078,13.929103,-15.496706
1.9111098,-11.13798,21.2906
-17.050901,-7.9162536,-11.328776
-18.725782,17.361485,-0.07250832
0.6835678,3.5959816,-5.0792828
-24.053463,-21.185774,-18.132969
-20.299166,-14.367777,-23.105827
-18.453852,-5.1935062,-16.476305
16.037891,9.411079,-3.1587102
5.198027,10.045059,-6.003125
0.749578,-6.797797,19.85183
6.9910407,2.3868535,-3.2179055
4.002565,-7.9030614,-30.986097
10.717925,-24.021517,13.992332
11.147955,3.9987962,-35.06096
-29.229887,-10.679328,16.736631
-39.90738,-16.573559,-15.985375
13.790881,-2.851435,-17.29585
9.604061,-6.205154,21.206144
-21.257095,-9.306907,1.1484259
-35.580074,8.705403,-12.029449
14.002471,-16.016506,-16.908
8.204462,3.193519,23.644793
-18.026482,-5.708808,-3.614097
10.928604,-12.012105,-32.011257
14.400514,16.165045,-12.031013
10.117173,3.7825222,19.16407
-27.097252,-12.076315,-1.7196015
22.173496,-17.910221,-9.203857
11.865421,-18.250385,-7.2149396
4.5772867,18.79309,-2.5908926
1.4083902,-4.8265796,5.7650757
3.551976,-9.2700815,-27.77879
-24.713436,-12.027749,-10.956877
3.123702,-0.2333309,-11.719938
-7.0044947,-19.394726,-26.876686
15.542901,1.9430387,10.402675
10.118573,-23.765316,-20.230352
-8.0580845,26.167269,-24.578516
26.026554,9.645776,16.527004
4.1186743,16.681087,29.664448
-15.525587,-19.014084,-21.360092
-11.178443,16.682152,7.9972024
-10.867484,3.2605991,-18.351192
9.091564,2.7911587,-15.086302
6.1569147,15.44812,-1.7637196
-32.71406,0.9423382,-0.22150847
3.1006658,-31.661016,0.44707376
39.80628,4.9519,1.5744559
0.47687405,14.177728,-36.626186
14.6721945,-16.953545,-2.4384875
-35.274857,2.1069074,-8.175438
6.172334,-30.17776,-20.982609
0.6113503,5.7765594,17.443895
29.705023,18.703247,6.9911537
31.281324,-2.0433471,-1.0311259
-24.682041,18.854761,-13.410025
6.920665,-28.70903,6.912444
1.56909,28.632944,8.958576
-14.238333,-24.0421,25.108727
29.736988,2.5971587,24.669056
-30.018106,0.806014,-1.8948547
-25.30362,-15.006376,-6.0775876
26.51557,17.720047,24.595919
-0.5382645,-24.80547,-26.624697
1.0151163,-4.545748,-33.08128
-22.464493,9.876563,-5.766575
26.040602,-23.166756,11.011317
-10.462293,32.5974,5.4127817
19.656878,19.46881,-10.173186
-1.1458819,-0.5425205,-13.298981
8.851487,-28.044226,3.7495334
5.800884,5.5523057,2.5729914
1.9363407,-15.678133,-15.666645
-24.514708,-23.483564,-3.1649985
-5.603438,6.937343,-7.2665772
12.88881,-23.588953,-3.7432277
27.554684,-15.76063,10.991716
-20.710924,-14.010305,-2.9948394
25.38353,23.643522,14.872611
-9.663781,-20.7325,0.6627897
38.34643,15.324171,1.9540154
-23.211481,-7.094518,-36.338757
-16.385944,-4.671269,-3.494408
0.09979408,-11.6228,-13.357986
-9.1648445,0.86146283,-5.1857643
41.019722,15.166766,3.2158217
39.925484,14.966736,2.338634
34.693985,3.595118,-2.484368
-21.719477,23.601444,6.491451
-29.807451,-12.110682,-4.0638137
-3.7746391,39.840298,-6.5566425
28.588884,-21.076342,9.4923725
9.533736,-16.676386,20.638353
16.617552,-16.420828,-5.887416
11.489763,-5.113648,-0.9261331
-2.2332003,-22.343067,27.920053
-17.783188,-12.360272,13.359544
20.40403,-6.85119,-22.62754
-20.06828,3.1529636,-12.844895
24.879349,5.293502,11.052572
26.061794,-11.718396,29.301104
-24.095808,-12.086466,13.183325
-36.40081,-14.477932,5.4499474
13.319216,-12.716846,-1.2589619
41.518932,12.3468075,12.783929
13.497157,10.374028,-19.889486
-35.709034,-1.8668866,-4.8860965
-1.900966,21.68677,-0.8108024
-21.401155,-10.571064,-8.189126
2.1641285,-2.1242275,10.292421
4.176889,26.974518,17.989279
-16.894678,-21.501238,-31.192709
-15.735951,-19.858301,21.779034
5.4527445,-12.365452,-32.80691
14.743021,17.592464,18.143137
28.172817,-9.990746,14.824779
21.938356,-14.027612,-10.591766
23.518322,23.526237,19.1238
-5.9766893,32.903194,-0.7081865
-21.127752,-7.348937,21.566803
-14.421092,-11.8591385,-34.741467
11.5646515,20.916475,4.19097
-37.783833,8.003985,1.4096906
-19.585075,-19.880043,-2.5448883
-8.537441,10.50955,-22.57727
16.441133,-12.454117,-22.80218
6.3916945,3.1483524,16.994478
-13.298396,-7.124814,-14.103559
-12.784182,-18.321337,11.51017
25.262873,28.443483,5.124705
-27.769817,-9.992252,13.501561
-1.9646405,21.328554,-11.389696
8.762433,-5.3777795,1.506282
-10.989756,10.741344,-4.8887916
13.710825,13.421617,4.7732186
10.853829,-3.613238,36.388294
-4.2333965,-17.758898,-34.259525
